startX,startY,startZ,endX,endY,endZ,cyl_ID,parent_ID,axis_ID,branch_order,radius,length,volume,subtree_length
216726.022,5199921.188,197.119,216726.017,5199921.199,197.214,239,238,3127,2,0.122,0.095,0.00446,15.545
216726.017,5199921.199,197.214,216726.009,5199921.210,197.308,240,239,3127,2,0.123,0.095,0.00452,15.450
216726.009,5199921.210,197.308,216725.997,5199921.219,197.403,241,240,3127,2,0.125,0.096,0.00468,15.354
216725.997,5199921.219,197.403,216725.985,5199921.226,197.498,242,241,3127,2,0.127,0.096,0.00488,15.258
216725.985,5199921.226,197.498,216725.974,5199921.233,197.592,243,242,3127,2,0.130,0.095,0.00507,15.162
216725.974,5199921.233,197.592,216725.962,5199921.241,197.686,244,243,3127,2,0.131,0.095,0.00514,15.067
216725.962,5199921.241,197.686,216725.950,5199921.250,197.781,245,244,3127,2,0.132,0.096,0.00520,14.972
216725.950,5199921.250,197.781,216725.939,5199921.258,197.876,246,245,3127,2,0.133,0.097,0.00541,14.877
216725.939,5199921.258,197.876,216725.930,5199921.265,197.973,247,246,3127,2,0.136,0.097,0.00561,14.778
216727.331,5199921.054,196.885,216727.542,5199920.995,196.890,248,202,2,2,0.014,0.219,0.00013,2.148
216727.542,5199920.995,196.890,216727.628,5199920.948,196.861,249,248,3,3,0.002,0.102,0.00000,0.000
216726.362,5199919.815,195.604,216726.339,5199919.733,195.619,250,163,1730,3,0.002,0.087,0.00000,0.000
216727.331,5199921.054,196.885,216727.336,5199921.055,196.982,251,202,1,1,0.155,0.097,0.00735,17.356
216727.331,5199921.054,196.885,216727.370,5199920.835,196.947,252,202,1712,2,0.012,0.231,0.00010,1.760
216727.370,5199920.835,196.947,216727.336,5199920.715,197.003,253,252,1712,2,0.011,0.137,0.00005,1.624
216727.336,5199920.715,197.003,216727.272,5199920.655,197.061,254,253,1712,2,0.010,0.105,0.00003,1.503
216727.336,5199921.055,196.982,216727.341,5199921.057,197.079,255,251,1,1,0.154,0.097,0.00723,17.259
216727.341,5199921.057,197.079,216727.346,5199921.060,197.175,256,255,1,1,0.153,0.097,0.00715,17.162
216727.346,5199921.060,197.175,216727.351,5199921.065,197.272,257,256,1,1,0.153,0.097,0.00711,17.065
216727.542,5199920.995,196.890,216727.699,5199920.969,196.909,258,248,2,2,0.013,0.160,0.00008,2.006
216727.699,5199920.969,196.909,216727.842,5199920.977,196.928,259,258,2,2,0.012,0.145,0.00007,1.867
216727.542,5199920.995,196.890,216727.607,5199920.841,196.790,260,248,15,3,0.006,0.195,0.00002,0.908
216727.607,5199920.841,196.790,216727.641,5199920.736,196.718,261,260,15,3,0.006,0.131,0.00001,0.795
216727.641,5199920.736,196.718,216727.670,5199920.646,196.653,262,261,15,3,0.005,0.115,0.00001,0.685
216727.670,5199920.646,196.653,216727.685,5199920.577,196.599,263,262,15,3,0.005,0.089,0.00001,0.605
216727.685,5199920.577,196.599,216727.698,5199920.514,196.548,264,263,15,3,0.005,0.082,0.00001,0.528
216727.698,5199920.514,196.548,216727.712,5199920.454,196.502,265,264,15,3,0.004,0.077,0.00000,0.457
216727.712,5199920.454,196.502,216727.725,5199920.400,196.455,266,265,15,3,0.004,0.073,0.00000,0.386
216727.725,5199920.400,196.455,216727.730,5199920.365,196.403,267,266,15,3,0.004,0.063,0.00000,0.313
216727.730,5199920.365,196.403,216727.734,5199920.333,196.346,268,267,15,3,0.003,0.065,0.00000,0.249
216727.734,5199920.333,196.346,216727.753,5199920.282,196.293,269,268,15,3,0.003,0.076,0.00000,0.189
216727.753,5199920.282,196.293,216727.780,5199920.220,196.253,270,269,15,3,0.003,0.078,0.00000,0.074
216727.780,5199920.220,196.253,216727.805,5199920.160,196.218,271,270,15,3,0.002,0.074,0.00000,0.000
216727.136,5199919.804,197.088,216726.929,5199919.767,197.047,272,110,3112,3,0.009,0.215,0.00005,1.385
216726.929,5199919.767,197.047,216726.792,5199919.732,197.020,273,272,3112,3,0.008,0.144,0.00003,1.258
216726.792,5199919.732,197.020,216726.674,5199919.703,196.996,274,273,3112,3,0.008,0.123,0.00002,1.137
216726.674,5199919.703,196.996,216726.584,5199919.680,196.979,275,274,3112,3,0.007,0.094,0.00002,1.056
216726.584,5199919.680,196.979,216726.501,5199919.656,196.971,276,275,3112,3,0.007,0.087,0.00001,0.978
216726.501,5199919.656,196.971,216726.427,5199919.628,196.973,277,276,3112,3,0.006,0.079,0.00001,0.901
216726.427,5199919.628,196.973,216726.358,5199919.594,196.982,278,277,3112,3,0.006,0.078,0.00001,0.821
216726.023,5199921.176,197.025,216725.792,5199921.242,197.016,279,237,3644,3,0.002,0.240,0.00000,0.000
216727.136,5199919.804,197.088,216727.117,5199920.166,197.143,280,110,3115,3,0.003,0.367,0.00001,0.084
216727.117,5199920.166,197.143,216727.137,5199920.247,197.132,281,280,3115,3,0.002,0.084,0.00000,0.000
216727.272,5199920.655,197.061,216727.192,5199920.654,197.112,282,254,1712,2,0.010,0.095,0.00003,1.375
216727.192,5199920.654,197.112,216727.186,5199920.450,197.123,283,282,1713,3,0.003,0.204,0.00000,0.072
216727.186,5199920.450,197.123,216727.189,5199920.379,197.114,284,283,1713,3,0.002,0.072,0.00000,0.000
216727.148,5199919.786,197.284,216727.153,5199919.775,197.380,285,112,1738,2,0.149,0.097,0.00676,17.578
216727.142,5199919.796,197.186,216727.112,5199919.599,197.185,286,111,3110,3,0.007,0.199,0.00003,0.906
216727.112,5199919.599,197.185,216727.093,5199919.461,197.184,287,286,3110,3,0.007,0.139,0.00002,0.783
216727.093,5199919.461,197.184,216727.078,5199919.339,197.187,288,287,3110,3,0.006,0.123,0.00001,0.662
216727.272,5199920.655,197.061,216727.443,5199920.540,197.109,289,254,1718,3,0.005,0.212,0.00002,0.708
216727.842,5199920.977,196.928,216727.955,5199920.999,196.941,290,259,2,2,0.012,0.116,0.00005,1.738
216727.955,5199920.999,196.941,216727.982,5199920.846,196.963,291,290,4,3,0.005,0.156,0.00001,0.617
216727.842,5199920.977,196.928,216727.904,5199921.102,196.918,292,259,10,3,0.007,0.140,0.00002,1.011
216727.904,5199921.102,196.918,216727.956,5199921.185,196.936,293,292,10,3,0.006,0.100,0.00001,0.909
216727.956,5199921.185,196.936,216727.980,5199921.262,196.965,294,293,10,3,0.006,0.086,0.00001,0.823
216727.980,5199921.262,196.965,216727.979,5199921.333,197.004,295,294,10,3,0.005,0.081,0.00001,0.751
216726.792,5199919.732,197.020,216726.669,5199919.783,196.902,296,273,3114,4,0.002,0.178,0.00000,0.000
216727.351,5199921.065,197.272,216727.358,5199921.071,197.368,297,257,1,1,0.153,0.097,0.00714,16.968
216727.358,5199921.071,197.368,216727.365,5199921.078,197.465,298,297,1,1,0.154,0.097,0.00723,16.871
216727.365,5199921.078,197.465,216727.373,5199921.087,197.561,299,298,1,1,0.154,0.097,0.00723,16.775
216727.373,5199921.087,197.561,216727.381,5199921.097,197.657,300,299,1,1,0.155,0.097,0.00728,16.678
216727.381,5199921.097,197.657,216727.390,5199921.109,197.753,301,300,1,1,0.157,0.097,0.00750,16.581
216727.390,5199921.109,197.753,216727.399,5199921.121,197.849,302,301,1,1,0.159,0.097,0.00777,16.484
216727.399,5199921.121,197.849,216727.409,5199921.134,197.945,303,302,1,1,0.159,0.097,0.00771,16.386
216727.409,5199921.134,197.945,216727.418,5199921.149,198.041,304,303,1,1,0.155,0.097,0.00734,16.289
216727.418,5199921.149,198.041,216727.429,5199921.163,198.137,305,304,1,1,0.152,0.098,0.00707,16.191
216727.429,5199921.163,198.137,216727.439,5199921.178,198.233,306,305,1,1,0.152,0.098,0.00705,16.093
216727.439,5199921.178,198.233,216727.450,5199921.192,198.328,307,306,1,1,0.153,0.098,0.00721,15.996
216727.450,5199921.192,198.328,216727.462,5199921.205,198.424,308,307,1,1,0.155,0.097,0.00738,15.898
216727.462,5199921.205,198.424,216727.473,5199921.217,198.520,309,308,1,1,0.156,0.097,0.00746,15.801
216727.473,5199921.217,198.520,216727.484,5199921.228,198.616,310,309,1,1,0.158,0.097,0.00762,15.704
216727.484,5199921.228,198.616,216727.495,5199921.237,198.712,311,310,1,1,0.163,0.097,0.00804,15.607
216727.495,5199921.237,198.712,216727.506,5199921.245,198.807,312,311,1,1,0.168,0.096,0.00851,15.510
216727.506,5199921.245,198.807,216727.520,5199921.254,198.901,313,312,1,1,0.171,0.095,0.00878,15.415
216727.520,5199921.254,198.901,216727.535,5199921.267,198.993,314,313,1,1,0.171,0.095,0.00874,15.320
216727.535,5199921.267,198.993,216727.554,5199921.285,199.085,315,314,1,1,0.167,0.095,0.00836,15.226
216727.554,5199921.285,199.085,216727.575,5199921.303,199.176,316,315,1,1,0.163,0.096,0.00794,15.131
216727.575,5199921.303,199.176,216727.595,5199921.315,199.269,317,316,1,1,0.161,0.096,0.00783,15.034
216727.595,5199921.315,199.269,216727.610,5199921.318,199.365,318,317,1,1,0.163,0.097,0.00810,14.937
216727.443,5199920.540,197.109,216727.553,5199920.466,197.160,319,289,1718,3,0.005,0.142,0.00001,0.590
216727.553,5199920.466,197.160,216727.657,5199920.401,197.218,320,319,1718,3,0.004,0.136,0.00001,0.477
216727.657,5199920.401,197.218,216727.735,5199920.356,197.257,321,320,1718,3,0.004,0.098,0.00000,0.383
216727.735,5199920.356,197.257,216727.765,5199920.308,197.247,322,321,1718,3,0.004,0.058,0.00000,0.292
216727.443,5199920.540,197.109,216727.440,5199920.391,197.106,323,289,1721,4,0.002,0.149,0.00000,0.000
216727.153,5199919.775,197.380,216727.156,5199919.763,197.476,324,285,1738,2,0.149,0.096,0.00673,17.482
216727.156,5199919.763,197.476,216727.157,5199919.750,197.570,325,324,1738,2,0.150,0.095,0.00679,17.388
216727.157,5199919.750,197.570,216727.156,5199919.734,197.664,326,325,1738,2,0.152,0.095,0.00693,17.293
216727.156,5199919.734,197.664,216727.152,5199919.717,197.758,327,326,1738,2,0.153,0.095,0.00701,17.197
216727.152,5199919.717,197.758,216727.148,5199919.699,197.851,328,327,1738,2,0.153,0.095,0.00699,17.102
216727.148,5199919.699,197.851,216727.145,5199919.682,197.944,329,328,1738,2,0.153,0.095,0.00691,17.008
216727.145,5199919.682,197.944,216727.141,5199919.665,198.038,330,329,1738,2,0.151,0.095,0.00685,16.914
216727.141,5199919.665,198.038,216727.137,5199919.648,198.132,331,330,1738,2,0.150,0.096,0.00680,16.817
216727.137,5199919.648,198.132,216727.133,5199919.632,198.227,332,331,1738,2,0.149,0.097,0.00674,16.720
216727.955,5199920.999,196.941,216728.052,5199921.006,196.950,333,290,2,2,0.011,0.098,0.00004,1.636
216728.052,5199921.006,196.950,216728.138,5199921.006,196.962,334,333,2,2,0.011,0.086,0.00003,1.556
216725.997,5199921.219,197.403,216726.005,5199921.051,197.460,335,241,3642,3,0.004,0.177,0.00001,0.292
216727.192,5199920.654,197.112,216727.111,5199920.674,197.154,336,282,1712,2,0.009,0.093,0.00002,1.266
216727.111,5199920.674,197.154,216727.028,5199920.707,197.189,337,336,1712,2,0.008,0.096,0.00002,1.172
216727.028,5199920.707,197.189,216726.946,5199920.744,197.217,338,337,1712,2,0.008,0.094,0.00002,1.075
216726.946,5199920.744,197.217,216726.866,5199920.779,197.241,339,338,1712,2,0.007,0.091,0.00002,0.982
216726.866,5199920.779,197.241,216726.785,5199920.813,197.264,340,339,1712,2,0.007,0.090,0.00001,0.894
216726.785,5199920.813,197.264,216726.706,5199920.849,197.289,341,340,1712,2,0.006,0.091,0.00001,0.808
216726.706,5199920.849,197.289,216726.640,5199920.899,197.315,342,341,1712,2,0.006,0.087,0.00001,0.717
216726.640,5199920.899,197.315,216726.595,5199920.966,197.339,343,342,1712,2,0.005,0.085,0.00001,0.629
216726.595,5199920.966,197.339,216726.494,5199920.936,197.348,344,343,1714,3,0.003,0.106,0.00000,0.212
216726.494,5199920.936,197.348,216726.392,5199920.917,197.371,345,344,1714,3,0.003,0.106,0.00000,0.110
216727.982,5199920.846,196.963,216727.975,5199920.728,197.000,346,291,4,3,0.004,0.123,0.00001,0.490
216727.028,5199920.707,197.189,216727.129,5199920.766,197.223,347,337,1717,3,0.002,0.122,0.00000,0.000
216725.985,5199921.226,197.498,216726.145,5199921.148,197.473,348,242,3641,3,0.004,0.179,0.00001,0.290
216726.005,5199921.051,197.460,216726.052,5199920.964,197.464,349,335,3642,3,0.003,0.099,0.00000,0.192
216726.052,5199920.964,197.464,216725.988,5199920.829,197.552,350,349,3643,4,0.002,0.173,0.00000,0.000
216727.975,5199920.728,197.000,216727.959,5199920.622,197.041,351,346,4,3,0.004,0.115,0.00001,0.380
216726.145,5199921.148,197.473,216726.246,5199921.091,197.446,352,348,3641,3,0.003,0.119,0.00000,0.176
216726.246,5199921.091,197.446,216726.333,5199921.035,197.416,353,352,3641,3,0.003,0.108,0.00000,0.081
216726.333,5199921.035,197.416,216726.408,5199920.983,197.386,354,353,3641,3,0.002,0.097,0.00000,0.000
216728.138,5199921.006,196.962,216728.219,5199921.001,196.980,355,334,2,2,0.010,0.083,0.00003,1.476
216728.219,5199921.001,196.980,216728.300,5199920.994,196.998,356,355,2,2,0.010,0.084,0.00002,1.395
216728.300,5199920.994,196.998,216728.382,5199920.982,197.015,357,356,2,2,0.009,0.084,0.00002,1.311
216728.382,5199920.982,197.015,216728.464,5199920.969,197.029,358,357,2,2,0.009,0.084,0.00002,1.225
216728.464,5199920.969,197.029,216728.545,5199920.966,197.042,359,358,2,2,0.008,0.082,0.00002,1.142
216728.545,5199920.966,197.042,216728.626,5199920.984,197.056,360,359,2,2,0.008,0.084,0.00002,1.060
216728.626,5199920.984,197.056,216728.707,5199921.016,197.072,361,360,2,2,0.007,0.089,0.00001,0.970
216727.078,5199919.339,197.187,216727.073,5199919.239,197.193,362,288,3110,3,0.005,0.100,0.00001,0.574
216727.073,5199919.239,197.193,216727.073,5199919.146,197.201,363,362,3110,3,0.005,0.094,0.00001,0.486
216727.073,5199919.146,197.201,216727.078,5199919.061,197.210,364,363,3110,3,0.004,0.085,0.00001,0.400
216727.078,5199919.061,197.210,216727.087,5199918.980,197.220,365,364,3110,3,0.004,0.082,0.00000,0.319
216727.087,5199918.980,197.220,216727.102,5199918.902,197.231,366,365,3110,3,0.004,0.081,0.00000,0.241
216727.102,5199918.902,197.231,216727.122,5199918.825,197.243,367,366,3110,3,0.003,0.080,0.00000,0.161
216727.122,5199918.825,197.243,216727.143,5199918.749,197.256,368,367,3110,3,0.003,0.080,0.00000,0.080
216727.143,5199918.749,197.256,216727.165,5199918.673,197.270,369,368,3110,3,0.002,0.080,0.00000,0.000
216727.078,5199919.339,197.187,216727.188,5199919.303,197.193,370,288,3111,4,0.004,0.115,0.00001,0.385
216727.188,5199919.303,197.193,216727.283,5199919.271,197.196,371,370,3111,4,0.004,0.101,0.00000,0.290
216727.283,5199919.271,197.196,216727.367,5199919.241,197.198,372,371,3111,4,0.003,0.089,0.00000,0.193
216727.367,5199919.241,197.198,216727.437,5199919.219,197.197,373,372,3111,4,0.003,0.073,0.00000,0.118
216727.437,5199919.219,197.197,216727.501,5199919.200,197.196,374,373,3111,4,0.003,0.066,0.00000,0.057
216727.501,5199919.200,197.196,216727.562,5199919.182,197.194,375,374,3111,4,0.002,0.064,0.00000,0.000
216727.959,5199920.622,197.041,216727.932,5199920.530,197.084,376,351,4,3,0.004,0.105,0.00000,0.276
216727.932,5199920.530,197.084,216727.905,5199920.446,197.123,377,376,4,3,0.003,0.097,0.00000,0.176
216726.392,5199920.917,197.371,216726.288,5199920.896,197.392,378,345,1714,3,0.002,0.108,0.00000,0.000
216727.979,5199921.333,197.004,216727.980,5199921.405,197.037,379,295,10,3,0.005,0.079,0.00001,0.656
216727.980,5199921.405,197.037,216727.981,5199921.477,197.061,380,379,10,3,0.005,0.076,0.00001,0.579
216726.052,5199920.964,197.464,216726.112,5199920.909,197.456,381,349,3642,3,0.003,0.082,0.00000,0.065
216726.112,5199920.909,197.456,216726.170,5199920.874,197.446,382,381,3642,3,0.002,0.068,0.00000,0.000
216727.980,5199921.405,197.037,216728.093,5199921.426,197.039,383,379,13,4,0.003,0.115,0.00000,0.178
216728.093,5199921.426,197.039,216728.183,5199921.460,197.041,384,383,13,4,0.003,0.096,0.00000,0.092
216728.183,5199921.460,197.041,216728.278,5199921.490,197.042,385,384,13,4,0.002,0.100,0.00000,0.000
216726.358,5199919.594,196.982,216726.302,5199919.708,196.879,386,278,3113,4,0.003,0.164,0.00000,0.174
216726.358,5199919.594,196.982,216726.289,5199919.553,196.997,387,278,3112,3,0.006,0.081,0.00001,0.746
216726.289,5199919.553,196.997,216726.215,5199919.514,197.013,388,387,3112,3,0.005,0.085,0.00001,0.661
216727.980,5199921.405,197.037,216728.063,5199921.496,196.981,389,379,14,4,0.004,0.135,0.00001,0.440
216728.063,5199921.496,196.981,216728.126,5199921.576,196.961,390,389,14,4,0.003,0.104,0.00000,0.341
216728.126,5199921.576,196.961,216728.185,5199921.650,196.953,391,390,14,4,0.003,0.095,0.00000,0.245
216728.185,5199921.650,196.953,216728.238,5199921.716,196.960,392,391,14,4,0.003,0.086,0.00000,0.164
216728.238,5199921.716,196.960,216728.292,5199921.780,196.971,393,392,14,4,0.003,0.084,0.00000,0.081
216728.292,5199921.780,196.971,216728.345,5199921.842,196.984,394,393,14,4,0.002,0.083,0.00000,0.000
216728.300,5199920.994,196.998,216728.334,5199921.086,196.921,395,356,9,3,0.002,0.125,0.00000,0.000
216727.765,5199920.308,197.247,216727.868,5199920.296,197.354,396,322,1719,4,0.003,0.149,0.00000,0.085
216727.868,5199920.296,197.354,216727.941,5199920.285,197.395,397,396,1719,4,0.002,0.085,0.00000,0.000
216727.765,5199920.308,197.247,216727.734,5199920.256,197.217,398,322,1718,3,0.003,0.067,0.00000,0.213
216727.734,5199920.256,197.217,216727.790,5199920.226,197.214,399,398,1720,4,0.003,0.063,0.00000,0.100
216727.790,5199920.226,197.214,216727.814,5199920.183,197.207,400,399,1720,4,0.003,0.049,0.00000,0.050
216727.814,5199920.183,197.207,216727.842,5199920.142,197.203,401,400,1720,4,0.002,0.050,0.00000,0.000
216727.981,5199921.477,197.061,216727.961,5199921.553,197.081,402,380,10,3,0.004,0.081,0.00000,0.501
216727.961,5199921.553,197.081,216727.957,5199921.629,197.098,403,402,10,3,0.004,0.078,0.00000,0.425
216727.957,5199921.629,197.098,216728.004,5199921.696,197.109,404,403,10,3,0.004,0.083,0.00000,0.336
216727.905,5199920.446,197.123,216727.876,5199920.367,197.160,405,377,4,3,0.003,0.092,0.00000,0.086
216727.876,5199920.367,197.160,216727.848,5199920.288,197.196,406,405,4,3,0.002,0.091,0.00000,0.000
216727.734,5199920.256,197.217,216727.683,5199920.210,197.201,407,398,1718,3,0.003,0.071,0.00000,0.067
216727.683,5199920.210,197.201,216727.632,5199920.167,197.188,408,407,1718,3,0.002,0.068,0.00000,0.000
216726.866,5199920.779,197.241,216726.968,5199920.896,197.347,409,339,1716,3,0.002,0.188,0.00000,0.000
216726.595,5199920.966,197.339,216726.561,5199921.046,197.367,410,343,1712,2,0.005,0.091,0.00001,0.537
216726.561,5199921.046,197.367,216726.527,5199921.128,197.402,411,410,1712,2,0.004,0.096,0.00001,0.440
216726.215,5199919.514,197.013,216726.140,5199919.480,197.031,412,388,3112,3,0.005,0.085,0.00001,0.570
216726.302,5199919.708,196.879,216726.140,5199919.764,196.852,413,386,3113,4,0.002,0.174,0.00000,0.000
216726.527,5199921.128,197.402,216726.503,5199921.212,197.433,414,411,1712,2,0.004,0.092,0.00000,0.342
216726.503,5199921.212,197.433,216726.502,5199921.296,197.449,415,414,1712,2,0.004,0.086,0.00000,0.246
216726.502,5199921.296,197.449,216726.510,5199921.376,197.460,416,415,1712,2,0.003,0.081,0.00000,0.147
216726.510,5199921.376,197.460,216726.518,5199921.451,197.472,417,416,1712,2,0.003,0.076,0.00000,0.073
216726.518,5199921.451,197.472,216726.530,5199921.526,197.482,418,417,1712,2,0.002,0.077,0.00000,0.000
216725.930,5199921.265,197.973,216725.924,5199921.270,198.069,419,247,3127,2,0.135,0.097,0.00552,14.680
216725.924,5199921.270,198.069,216725.924,5199921.271,198.166,420,419,3127,2,0.130,0.097,0.00510,14.584
216725.924,5199921.271,198.166,216725.928,5199921.270,198.263,421,420,3127,2,0.122,0.097,0.00457,14.488
216725.928,5199921.270,198.263,216725.934,5199921.272,198.360,422,421,3127,2,0.117,0.097,0.00417,14.390
216725.934,5199921.272,198.360,216725.938,5199921.276,198.457,423,422,3127,2,0.114,0.097,0.00397,14.292
216725.938,5199921.276,198.457,216725.939,5199921.283,198.554,424,423,3127,2,0.112,0.097,0.00384,14.194
216725.939,5199921.283,198.554,216725.939,5199921.288,198.651,425,424,3127,2,0.110,0.097,0.00367,14.097
216725.939,5199921.288,198.651,216725.937,5199921.289,198.748,426,425,3127,2,0.106,0.097,0.00341,14.001
216725.937,5199921.289,198.748,216725.934,5199921.290,198.846,427,426,3127,2,0.100,0.098,0.00309,13.903
216726.140,5199919.480,197.031,216726.064,5199919.450,197.051,428,412,3112,3,0.004,0.084,0.00001,0.486
216726.064,5199919.450,197.051,216725.987,5199919.425,197.069,429,428,3112,3,0.004,0.084,0.00000,0.403
216725.987,5199919.425,197.069,216725.908,5199919.401,197.084,430,429,3112,3,0.004,0.084,0.00000,0.320
216725.908,5199919.401,197.084,216725.830,5199919.381,197.102,431,430,3112,3,0.003,0.082,0.00000,0.236
216725.830,5199919.381,197.102,216725.755,5199919.366,197.125,432,431,3112,3,0.003,0.080,0.00000,0.155
216725.755,5199919.366,197.125,216725.682,5199919.355,197.151,433,432,3112,3,0.003,0.078,0.00000,0.076
216725.682,5199919.355,197.151,216725.610,5199919.345,197.178,434,433,3112,3,0.002,0.078,0.00000,0.000
